TIME,TOTAL_PRECIPITATION,HUMIDITY,SURFACE_PRESSURE,SEA_LEVEL_PRESSURE,TEMPERATURE,VISIBILITY,WIND_U_COMPONENT,WIND_V_COMPONENT,WIND_U_COMPONENT_2,WIND_V_COMPONENT_2
20210109110000,0.0,78.87639,100661.516,100661.87,301.2483,24929.045,7.9275303,2.6870499,7.250989,2.5664043
20210109120000,0.0,79.339645,100703.17,100702.13,301.35608,24815.545,5.0993366,0.8114319,4.765313,0.9231243
20210109130000,1.5625,79.79144,100788.42,100785.24,301.3362,24699.871,5.3014717,0.6020317,4.96004,0.7142401
20210109140000,0.515625,79.54729,100861.766,100869.36,301.5667,24765.305,5.3238525,0.75821877,4.9712887,0.82592297
20210109150000,0.0,78.99532,100908.89,100903.15,301.69586,24899.266,5.471779,0.49382782,5.1165447,0.4933586
20210109160000,0.0,78.76216,100956.36,100944.69,301.71854,24947.996,5.163044,0.4318409,4.935932,0.38074684
20210109170000,0.0,78.65781,100936.234,100924.81,301.65186,24964.203,4.258215,0.76735497,4.0292454,0.77025414
20210109180000,0.0,79.10641,100936.14,100948.43,301.07227,24874.062,2.369419,1.6229649,2.2678308,1.573555
20210109190000,0.328125,78.62689,100899.016,100903.16,300.98868,24988.09,1.3580494,1.9375114,1.302453,1.9417915
20210109200000,0.1875,78.06579,100863.234,100852.17,300.90344,25108.953,0.567955,1.7273159,0.52428913,1.728342
20210109210000,0.0,77.52136,100807.11,100799.0,300.8708,25232.246,0.25151825,0.92129135,0.20718098,0.99753
20210109220000,0.234375,77.43835,100768.86,100772.375,300.825,25247.912,0.28567314,0.55210304,0.29112625,0.55838585
20210109230000,0.75,77.77268,100782.31,100782.26,300.74994,25176.0,0.59451294,0.56894493,0.5641432,0.5336838
20210110000000,0.375,79.87216,100702.81,100710.11,300.7208,24687.0,0.4507389,1.3413067,0.4533882,1.3392916
20210110010000,0.046875,80.23554,100784.31,100782.336,300.77377,24588.025,0.027282715,1.6316128,0.05794525,1.5840054
20210110020000,0.203125,79.53298,100884.94,100885.53,300.8554,24765.0,0.26488113,1.7768669,0.18822098,1.7813635
20210110030000,0.046875,79.38507,100977.19,100980.41,300.9983,24806.0,0.97589684,1.2759514,0.90947914,1.232523
20210110040000,0.03125,79.13707,101034.94,101036.54,301.04974,24870.332,1.4115639,0.55903053,1.4034662,0.55578995
20210110050000,0.34375,78.83512,101053.016,101045.0,301.10553,24941.86,1.6764202,0.6163349,1.6003075,0.61015797
20210110060000,0.9375,71.21932,101006.89,101002.25,301.67108,26334.295,0.48794365,0.3136959,0.48645592,0.31162643
20210110070000,1.640625,74.293594,100919.3,100918.75,301.3263,25845.441,0.07845116,0.22265053,0.084775925,0.17874241
